   4.0000000e-01  -4.0000000e-01
   4.0000000e-01   4.0000000e-01
  -4.0000000e-01   4.0000000e-01
   1.3537778e-01   1.0153518e-02
   1.3168800e-01   1.9914874e-02
   1.2855046e-01   2.9564727e-02
   1.2594850e-01   3.9391052e-02
   1.2339148e-01   4.9518502e-02
   1.2008696e-01   5.9790514e-02
   1.1519704e-01   6.9746290e-02
   1.0810367e-01   7.8706109e-02
   9.8606117e-02   8.5944927e-02
   8.6994104e-02   9.0905964e-02
   7.3976411e-02   9.3391227e-02
   6.0486769e-02   9.3669376e-02
   4.7424376e-02   9.2462369e-02
   3.5405322e-02   9.0805313e-02
   2.4598179e-02   8.9809719e-02
   1.4692789e-02   9.0388769e-02
   5.0128319e-03   9.3016146e-02
  -5.2589728e-03   9.7583440e-02
  -1.6807235e-02   1.0339666e-01
  -2.9940903e-02   1.0931639e-01
  -4.4452310e-02   1.1400845e-01
  -5.9621479e-02   1.1624282e-01
  -7.4368105e-02   1.1516591e-01
  -8.7511708e-02   1.1047881e-01
  -9.8069322e-02   1.0247920e-01
  -1.0550851e-01   9.1961043e-02
  -1.0988506e-01   8.0003072e-02
  -1.1182602e-01   6.7705301e-02
  -1.1236139e-01   5.5944006e-02
  -1.1264950e-01   4.5207619e-02
  -1.1367059e-01   3.5551072e-02
  -1.1597171e-01   2.6671799e-02
  -1.1953179e-01   1.8076518e-02
  -1.2378213e-01   9.2838275e-03
  -1.2777453e-01   1.3877788e-17
  -1.3044876e-01  -9.7838344e-03
  -1.3092381e-01  -1.9799306e-02
  -1.2873220e-01  -2.9606526e-02
  -1.2393354e-01  -3.8760862e-02
  -1.1707803e-01  -4.6984839e-02
  -1.0903390e-01  -5.4287267e-02
  -1.0073042e-01  -6.0987443e-02
  -9.2891869e-02  -6.7630985e-02
  -8.5839205e-02  -7.4817308e-02
  -7.9415956e-02  -8.2987049e-02
  -7.3058552e-02  -9.2232479e-02
  -6.5989257e-02  -1.0219049e-01
  -5.7474403e-02  -1.1205671e-01
  -4.7071627e-02  -1.2072631e-01
  -3.4792884e-02  -1.2703132e-01
  -2.1134206e-02  -1.3001581e-01
  -6.9616368e-03  -1.2917741e-01
   6.7154958e-03  -1.2461011e-01
   1.9019759e-02  -1.1700792e-01
   2.9450160e-02  -1.0752465e-01
   3.8024639e-02  -9.7523171e-02
   4.5277300e-02  -8.8276257e-02
   5.2107922e-02  -8.0693953e-02
   5.9523254e-02  -7.5144897e-02
   6.8340738e-02  -7.1413812e-02
   7.8936809e-02  -6.8801191e-02
   9.1110476e-02  -6.6334021e-02
   1.0410143e-01  -6.3028432e-02
   1.1675946e-01  -5.8133775e-02
   1.2782000e-01  -5.1295723e-02
   1.3621144e-01  -4.2600842e-02
   1.4131095e-01  -3.2499454e-02
   1.4308001e-01  -2.1637662e-02
   1.4204442e-01  -1.0653525e-02
   1.3912648e-01  -2.7755576e-17
  -4.0000000e-01  -4.0000000e-01
  -1.5967751e-01   1.0153518e-02
  -4.4382173e-02  -1.5372125e-01
   1.3537778e-01  -8.5281039e-02
   1.2725096e-01   9.6990691e-02
  -4.6346995e-02   1.5314031e-01
  -1.3085803e-01  -9.2066155e-02
   5.6930360e-02  -1.4952904e-01
   1.5984120e-01   7.1267326e-03
   4.9239799e-02   1.5223483e-01
  -1.2539071e-01   9.9383953e-02
   4.0000000e-01  -3.6170432e-01
   4.0000000e-01  -3.2034499e-01
   4.0000000e-01  -2.7567690e-01
   4.0000000e-01  -2.2743538e-01
   4.0000000e-01  -1.7533453e-01
   4.0000000e-01  -1.1906561e-01
   4.0000000e-01  -5.8295176e-02
   4.0000000e-01   7.3368903e-03
   4.0000000e-01   7.7169989e-02
   4.0000000e-01   1.4183027e-01
   4.0000000e-01   2.0170089e-01
   4.0000000e-01   2.5713666e-01
   4.0000000e-01   3.0846607e-01
   4.0000000e-01   3.5599330e-01
   3.5469424e-01   4.0000000e-01
   3.0576401e-01   4.0000000e-01
   2.5291937e-01   4.0000000e-01
   1.9584716e-01   4.0000000e-01
   1.3420917e-01   4.0000000e-01
   6.7640143e-02   4.0000000e-01
  -4.2544082e-03   4.0000000e-01
  -7.4635710e-02   4.0000000e-01
  -1.3980358e-01   4.0000000e-01
  -2.0014420e-01   4.0000000e-01
  -2.5601515e-01   4.0000000e-01
  -3.0774751e-01   4.0000000e-01
  -3.5564784e-01   4.0000000e-01
   6.6972174e-02   9.3535651e-02
   5.3704373e-02   9.3042661e-02
   4.1183713e-02   9.1601974e-02
   2.9793920e-02   9.0288370e-02
   7.4464242e-05   9.5211961e-02
  -1.0811022e-02   1.0037826e-01
  -2.3121499e-02   1.0624268e-01
  -3.6917541e-02   1.1157219e-01
  -5.1745180e-02   1.1508267e-01
  -6.7278381e-02   1.1568366e-01
  -8.1192668e-02   1.1273222e-01
  -9.2587484e-02   1.0663284e-01
  -1.1210400e-01   6.1598475e-02
  -1.1251099e-01   5.0369343e-02
  -1.2916308e-01  -5.0800679e-03
  -1.1290127e-01  -5.0776484e-02
  -6.9659852e-02  -9.7019984e-02
  -3.8609225e-04  -1.2698159e-01
   1.3104248e-02  -1.2066282e-01
   2.4435544e-02  -1.1208391e-01
   3.3902293e-02  -1.0233157e-01
   4.1790443e-02  -9.2721889e-02
   4.8823969e-02  -8.4339292e-02
   7.3435003e-02  -7.0157744e-02
   8.4789534e-02  -6.7615052e-02
   9.7356128e-02  -6.4744796e-02
   1.1067387e-01  -6.0486975e-02
   1.2250243e-01  -5.4583248e-02
   1.3885927e-01  -3.7355891e-02
   1.4216146e-01  -2.7277439e-02
   1.4258213e-01  -1.6356827e-02
   1.4064156e-01  -5.5316377e-03
   1.3729143e-01   4.9703124e-03
  -4.0000000e-01  -3.5491066e-01
  -4.0000000e-01  -3.0621418e-01
  -4.0000000e-01  -2.5362198e-01
  -4.0000000e-01  -1.9682240e-01
  -4.0000000e-01  -1.3547885e-01
  -4.0000000e-01  -6.9227824e-02
  -4.0000000e-01   2.3232866e-03
  -4.0000000e-01   7.3048029e-02
  -4.0000000e-01   1.3853390e-01
  -4.0000000e-01   1.9916897e-01
  -4.0000000e-01   2.5531255e-01
  -4.0000000e-01   3.0729734e-01
  -4.0000000e-01   3.5543142e-01
  -3.5620973e-01  -4.0000000e-01
  -3.0891623e-01  -4.0000000e-01
  -2.5783926e-01  -4.0000000e-01
  -2.0267613e-01  -4.0000000e-01
  -1.4309995e-01  -4.0000000e-01
  -7.8757670e-02  -4.0000000e-01
  -9.2680119e-03  -4.0000000e-01
   5.6675206e-02  -4.0000000e-01
   1.1773374e-01  -4.0000000e-01
   1.7426942e-01  -4.0000000e-01
   2.2661727e-01  -4.0000000e-01
